id,focus,signal,slack,drag,confidence,score,lane
l001,window width,35,33,6,25,191,ship
l002,metric stability,35,34,6,55,253,ship
l003,explainability,35,35,6,85,315,ship
l004,feature drift,35,36,18,25,137,watch
l005,window width,35,37,18,55,199,ship
l006,metric stability,35,38,18,85,261,ship
l007,explainability,35,39,34,25,63,hold
l008,feature drift,35,40,34,55,125,watch
l009,window width,35,41,34,85,187,ship
l010,metric stability,60,42,6,25,284,ship
l011,explainability,60,43,6,55,346,ship
l012,feature drift,60,44,6,85,408,ship
l013,window width,60,45,18,25,230,ship
l014,metric stability,60,46,18,55,292,ship
l015,explainability,60,47,18,85,354,ship
l016,feature drift,60,48,34,25,156,watch
l017,window width,60,32,34,55,184,ship
l018,metric stability,60,33,34,85,246,ship
l019,explainability,85,34,6,25,343,ship
l020,feature drift,85,35,6,55,405,ship
l021,window width,85,36,6,85,467,ship
l022,metric stability,85,37,18,25,289,ship
l023,explainability,85,38,18,55,351,ship
l024,feature drift,85,39,18,85,413,ship
l025,window width,85,40,34,25,215,ship
l026,metric stability,85,41,34,55,277,ship
l027,explainability,85,42,34,85,339,ship
